Retailer,License Number,Order #,Order Date,Fulfillment Status,Brand,Product,Units,Unit Price,Net Sales,Payment Terms,Sales Rep,Market
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,58,15.00,870.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,46,15.00,690.00,Net 15,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | S'mores,76,40.00,3040.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Tahiti Breeze,127,15.00,1905.00,COD,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,617,3.50,2159.50,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991642,2026-08-18,Delivered,Dragonfly,Dragonfly | 14g Preroll Multipack | Pandora's Box,131,44.00,5764.00,COD,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Zlushi,1081,3.50,3783.50,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Nerds,1100,3.50,3850.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Strawberry Kiwi,40,15.00,600.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Blue Nerds,83,12.50,1037.50,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Sugar Cookie,47,40.00,1880.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blue Razz,32,40.00,1280.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly Display Kit - Backboard,2,0.01,0.02,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Watermelon Skittlez,53,15.00,795.00,Net 15,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Berry White,618,3.50,2163.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,1097,3.50,3839.50,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,108,12.50,1350.00,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,52,15.00,780.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,42,15.00,630.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | S'mores,90,40.00,3600.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Tahiti Breeze,117,15.00,1755.00,COD,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,780,3.50,2730.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991643,2026-08-23,Delivered,Dragonfly,Dragonfly | 14g Preroll Multipack | Pandora's Box,120,44.00,5280.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991644,2026-08-28,Delivered,Dragonfly,Dragonfly | Flower | 28g | Nascar,93,62.50,5812.50,COD,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991644,2026-08-28,Delivered,Dragonfly,Dragonfly | Flower | 28g | HDG,159,62.50,9937.50,COD,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991644,2026-08-28,Delivered,Dragonfly,Dragonfly | 14g Preroll Multipack | Melted Strawberries,50,46.00,2300.00,COD,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Pandora's Box,525,3.50,1837.50,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,151,15.00,2265.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Naka | Flower | 3.5g | Zlushi,94,20.00,1880.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Zlushi,119,12.50,1487.50,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blueberry Banana Waffles,124,15.00,1860.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,47,12.50,587.50,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Sutter,97,12.50,1212.50,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Blue Razz,148,5.00,740.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,74,15.00,1110.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Orange Creamsicle,139,12.50,1737.50,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 28g Preroll Multipack | Pandora's Box,132,80.00,10560.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 28g Preroll Multipack | Blue Dream,148,80.00,11840.00,COD,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Dream,536,3.50,1876.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Pineapple,181,5.00,905.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blue Razz,151,15.00,2265.00,Net 15,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lemon Drop,116,12.50,1450.00,COD,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991645,2026-09-02,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Tart,95,5.00,475.00,COD,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Sugar Cookie,66,40.00,2640.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blue Razz,41,15.00,615.00,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,533,5.00,2665.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Sutter,81,12.50,1012.50,COD,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blue Razz,48,40.00,1920.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,131,5.00,655.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blackberry Sherbet,41,40.00,1640.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,110,15.00,1650.00,COD,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Strawberry Kiwi,108,40.00,4320.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Zlushi,78,12.50,975.00,Net 15,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Forbidden Fruit,163,15.00,2445.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991646,2026-09-07,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Melon Gum,123,40.00,4920.00,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Dream,470,3.50,1645.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,73,15.00,1095.00,Net 30,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blue Razz,55,40.00,2200.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blackberry Sherbet,57,40.00,2280.00,Net 15,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Blue Razz,153,5.00,765.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Pandora's Box,659,3.50,2306.50,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,239,5.00,1195.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Lychee Dream,53,15.00,795.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Melon Gum,43,40.00,1720.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Grape,157,5.00,785.00,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,51,12.50,637.50,COD,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | S'mores,48,40.00,1920.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Pineapple,181,5.00,905.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,991647,2026-09-12,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Sugar Cookie,42,40.00,1680.00,COD,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,991648,2026-09-17,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Strawberry Kiwi,98,40.00,3920.00,COD,S. Lindqvist,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Pineapple,23,5.00,115.00,Net 30,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Z,112,3.50,392.00,Net 30,M. Okafor,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Strawberry,21,6.00,126.00,COD,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,23,5.00,115.00,Net 30,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Green Apple,19,6.00,114.00,Net 30,S. Lindqvist,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Blue Razz,26,6.00,156.00,Net 30,A. Torres,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Blue Razz,26,5.00,130.00,Net 30,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,27,15.00,405.00,Net 15,M. Okafor,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Strawberry,21,5.00,105.00,Net 30,S. Lindqvist,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blue Razz,25,15.00,375.00,Net 15,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Cherry Burger,97,3.50,339.50,Net 30,S. Lindqvist,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,21,15.00,315.00,Net 30,M. Okafor,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blueberry Banana Waffles,32,15.00,480.00,Net 30,M. Okafor,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Pineapple,29,6.00,174.00,Net 30,J. Brady,New York
Mills Cannabis,OCM-RETL-24-000110,991650,2026-09-09,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Grape,23,5.00,115.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Pineapple,59,5.00,295.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,63,15.00,945.00,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blueberry Banana Waffles,60,15.00,900.00,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Blue Razz,56,5.00,280.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Grape,50,5.00,250.00,Net 15,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blue Razz,52,15.00,780.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991651,2026-06-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,46,15.00,690.00,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Blue Razz,42,5.00,210.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Blue Razz,69,7.50,517.50,Net 15,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Blue Razz,53,6.00,318.00,COD,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Cookie Crush,43,3.50,150.50,COD,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blueberry Banana Waffles,63,15.00,945.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | GMO,49,3.50,171.50,COD,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,67,15.00,1005.00,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | Flower | 28g | HDG,12,62.50,750.00,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Cherry Burger,44,3.50,154.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Blue Dream,49,12.00,588.00,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Forbidden Fruit,59,15.00,885.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Pineapple Thai,40,3.50,140.00,Net 30,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Kush,48,3.50,168.00,COD,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Green Apple,49,6.00,294.00,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Strawberry Cough,31,15.00,465.00,COD,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991652,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Electric Watermelon OG,68,7.50,510.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Secret Weapon,67,3.50,234.50,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Orange Creamsicle,58,9.99,579.42,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Caffeine,203,3.50,710.50,Net 30,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Banana Bash,68,9.99,679.32,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Grape,97,5.00,485.00,COD,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Gelato,213,3.50,745.50,Net 30,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | GMO,64,3.50,224.00,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Blue Razz,410,9.99,4095.90,COD,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Cherry Burger,71,3.50,248.50,Net 15,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly Display Kit - Preroll,1,0.01,0.01,Net 15,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Just Peachy,109,9.99,1088.91,Net 15,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,141,5.00,705.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Pineapple,125,5.00,625.00,COD,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Electric Watermelon OG,122,9.99,1218.78,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Papaya Punch,86,9.99,859.14,Net 15,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,296,9.99,2957.04,Net 15,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Sour Diesel,59,12.00,708.00,Net 30,M. Okafor,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Green Apple,44,9.99,439.56,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991653,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Kush Mintz,69,3.50,241.50,Net 15,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Tahiti Lime,27,12.50,337.50,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Berry White,62,3.50,217.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,131,5.00,655.00,Net 30,S. Lindqvist,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Sugar Cookie,60,5.00,300.00,Net 15,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Blackberry Kush,157,12.50,1962.50,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Nerds,49,3.50,171.50,Net 30,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,65,12.00,780.00,Net 30,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lychee Dream,115,5.00,575.00,COD,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Forbidden Fruit,92,12.50,1150.00,Net 15,J. Brady,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Tahiti Breeze,51,15.00,765.00,Net 15,A. Torres,New York
The Herb Cave,OCM-RETL-24-000208,991654,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,66,15.00,990.00,COD,S. Lindqvist,New York
